,source,target,label
484,[ 0.716  0.517  0.276  0.086  0.02   0.01   0.008  0.011  0.007 -0.001],[ 0.717  0.516  0.277  0.085  0.02   0.011  0.009  0.01   0.009 -0.001],0
485,[ 0.717  0.517  0.276  0.085  0.02   0.011  0.009  0.011  0.007 -0.001],[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],1
486,[ 0.717  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.011 -0.001],[0.716 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.001],1
487,[0.716 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.01  0.001],[ 0.717  0.517  0.276  0.086  0.02   0.011  0.008  0.006  0.007 -0.   ],1
488,[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.01  0.007 0.   ],[0.716 0.517 0.276 0.086 0.02  0.01  0.009 0.01  0.008 0.001],0
489,[0.721 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.01  0.002],[ 0.719  0.516  0.277  0.085  0.02   0.011  0.008  0.01   0.007 -0.001],1
490,[ 0.717  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.007 -0.001],[ 0.719  0.516  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],1
491,[ 0.719  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.01  -0.001],[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.01  0.01  0.001],1
492,[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.01  0.01  0.001],[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.012 0.01  0.001],0
493,[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.007 0.008 0.001],[0.716 0.517 0.277 0.086 0.02  0.01  0.008 0.008 0.008 0.001],0
494,[ 0.716  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],[ 0.72   0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],0
495,[0.716 0.517 0.276 0.085 0.02  0.011 0.009 0.012 0.01  0.001],[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.007 0.001],0
496,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.008 -0.   ],[0.717 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.001],0
497,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.009 0.01  0.001],[0.716 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.008 0.001],1
498,[ 0.717  0.517  0.276  0.086  0.02   0.01   0.008  0.011  0.007 -0.001],[0.716 0.517 0.277 0.085 0.02  0.01  0.008 0.01  0.01  0.   ],1
499,[0.716 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],[ 0.72   0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],0
500,[ 0.72   0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],[ 0.719  0.516  0.277  0.085  0.02   0.011  0.008  0.01   0.007 -0.001],1
501,[ 0.716  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.002],[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],1
502,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.008 -0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.011 -0.001],0
503,[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.012 0.01  0.001],[0.716 0.517 0.277 0.086 0.02  0.01  0.008 0.008 0.008 0.001],1
504,[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.01   0.01  -0.   ],[0.72  0.517 0.277 0.085 0.02  0.011 0.008 0.011 0.007 0.001],0
505,[ 0.717  0.516  0.277  0.085  0.02   0.009  0.009  0.01   0.009 -0.001],[0.719 0.517 0.277 0.085 0.02  0.011 0.008 0.01  0.007 0.   ],0
506,[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.01  0.01  0.001],[ 0.717  0.517  0.277  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],1
507,[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.007 0.008 0.001],[ 0.719  0.516  0.277  0.085  0.02   0.011  0.009  0.011  0.008 -0.001],0
508,[0.716 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.008 0.001],[ 0.717  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.011 -0.001],0
509,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.01   0.007 -0.   ],[ 0.716  0.517  0.276  0.086  0.02   0.011  0.009  0.012  0.01  -0.001],0
510,[ 0.719  0.517  0.276  0.085  0.02   0.01   0.009  0.011  0.008 -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],1
511,[0.717 0.517 0.276 0.086 0.02  0.01  0.008 0.011 0.007 0.   ],[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.01  0.001],1
512,[0.716 0.517 0.277 0.085 0.02  0.011 0.008 0.01  0.01  0.   ],[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.01  0.007 0.   ],1
513,[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.011  0.007 -0.001],[ 0.717  0.516  0.277  0.085  0.02   0.011  0.009  0.01   0.009 -0.001],1
514,[0.717 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.001],[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.01  0.01  0.   ],1
515,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.011 -0.001],[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.007 0.001],0
516,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.01   0.01  -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.008 -0.001],1
517,[0.717 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.009 0.001],[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.01  0.001],1
518,[ 0.719  0.517  0.276  0.085  0.02   0.011  0.008  0.012  0.008 -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.012  0.01  -0.001],1
519,[ 0.717  0.517  0.276  0.085  0.02   0.011  0.009  0.011  0.007 -0.001],[ 0.716  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],1
520,[ 0.717  0.517  0.276  0.085  0.02   0.011  0.008  0.012  0.007 -0.   ],[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.007 0.007 0.001],1
521,[0.716 0.517 0.277 0.086 0.02  0.011 0.008 0.01  0.01  0.001],[0.716 0.517 0.277 0.085 0.02  0.01  0.008 0.01  0.007 0.001],1
522,[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.01  0.01  0.001],[ 0.717  0.517  0.276  0.085  0.02   0.011  0.009  0.012  0.007 -0.   ],0
523,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.01  -0.001],[0.722 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.01  0.002],0
524,[0.715 0.517 0.277 0.086 0.02  0.01  0.009 0.01  0.01  0.001],[0.716 0.517 0.276 0.086 0.02  0.01  0.009 0.01  0.008 0.001],0
525,[ 0.717  0.517  0.276  0.086  0.02   0.01   0.008  0.011  0.007 -0.001],[ 0.72   0.517  0.277  0.085  0.02   0.011  0.008  0.009  0.007 -0.001],0
526,[ 0.718  0.517  0.277  0.085  0.02   0.01   0.009  0.01   0.01  -0.   ],[0.716 0.517 0.277 0.085 0.02  0.01  0.008 0.01  0.01  0.   ],1
527,[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.007 0.   ],[0.716 0.517 0.277 0.085 0.02  0.011 0.009 0.01  0.01  0.001],0
528,[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.009 0.001],[ 0.719  0.516  0.276  0.086  0.02   0.011  0.008  0.011  0.008 -0.001],0
529,[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],[ 0.72   0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],1
530,[ 0.716  0.517  0.276  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[ 0.719  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.01  -0.001],0
531,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.01  0.007 0.001],[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.01  0.01  0.001],0
532,[0.716 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.001],[ 0.719  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],0
533,[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.011  0.01  -0.001],[0.717 0.517 0.276 0.086 0.02  0.011 0.008 0.011 0.007 0.   ],0
534,[ 0.719  0.516  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],[ 0.717  0.517  0.276  0.086  0.02   0.011  0.008  0.006  0.007 -0.   ],1
535,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.01  -0.001],[0.716 0.517 0.276 0.085 0.02  0.011 0.009 0.012 0.01  0.001],0
536,[ 0.717  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.007 -0.001],[0.716 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.01  0.001],1
537,[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.008 -0.   ],1
538,[0.721 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.01  0.002],[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.002],0
539,[ 0.716  0.517  0.276  0.087  0.02   0.011  0.009  0.012  0.01  -0.001],[ 0.719  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.008 -0.   ],0
540,[ 0.716  0.517  0.278  0.084  0.02   0.011  0.008  0.01   0.01  -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.011  0.01  -0.001],0
541,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],[ 0.717  0.517  0.276  0.086  0.02   0.01   0.008  0.011  0.008 -0.001],0
542,[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.01  0.   ],[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.008 0.001],1
543,[ 0.717  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.008 -0.001],[0.716 0.517 0.277 0.085 0.02  0.01  0.009 0.011 0.007 0.001],1
544,[ 0.716  0.517  0.276  0.086  0.02   0.01   0.008  0.011  0.007 -0.001],[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.01  0.   ],0
545,[0.716 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],[ 0.717  0.517  0.277  0.085  0.02   0.011  0.008  0.013  0.007 -0.001],0
546,[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],[0.716 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.01  0.   ],1
547,[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.012 0.01  0.001],[0.716 0.517 0.277 0.086 0.02  0.01  0.008 0.007 0.008 0.001],1
548,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.009 0.01  0.001],[ 0.717  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],0
549,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.01  -0.001],[ 0.719  0.517  0.277  0.087  0.02   0.011  0.008  0.01   0.011 -0.001],0
550,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.008 -0.   ],[ 0.717  0.517  0.277  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],0
551,[ 0.717  0.517  0.276  0.085  0.02   0.011  0.008  0.012  0.007 -0.   ],[ 0.72   0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],0
552,[ 0.716  0.517  0.276  0.086  0.02   0.01   0.008  0.011  0.007 -0.001],[ 0.719  0.517  0.276  0.085  0.02   0.011  0.008  0.012  0.008 -0.001],0
553,[0.716 0.517 0.276 0.086 0.02  0.01  0.009 0.01  0.008 0.001],[0.721 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.01  0.002],0
554,[0.717 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.001],[ 0.719  0.516  0.277  0.085  0.02   0.011  0.009  0.011  0.008 -0.001],1
555,[ 0.716  0.517  0.278  0.084  0.02   0.011  0.008  0.01   0.01  -0.001],[ 0.716  0.517  0.276  0.086  0.02   0.011  0.009  0.012  0.01  -0.001],0
556,[0.717 0.517 0.276 0.086 0.02  0.01  0.008 0.011 0.007 0.   ],[0.716 0.517 0.277 0.086 0.02  0.011 0.008 0.01  0.01  0.001],1
557,[0.716 0.517 0.277 0.085 0.02  0.01  0.008 0.01  0.01  0.   ],[0.717 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.009 0.001],0
558,[ 0.717  0.517  0.276  0.086  0.02   0.01   0.008  0.011  0.008 -0.001],[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.01  0.   ],1
559,[ 0.719  0.517  0.277  0.087  0.02   0.011  0.008  0.01   0.011 -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.008 -0.   ],1
560,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.011  0.01  -0.001],[ 0.717  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.008 -0.001],0
561,[ 0.719  0.516  0.276  0.086  0.02   0.011  0.008  0.011  0.008 -0.001],[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],1
562,[ 0.716  0.517  0.276  0.087  0.02   0.011  0.009  0.012  0.01  -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.01  -0.001],1
563,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.01   0.01  -0.001],[ 0.717  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.011 -0.001],0
564,[0.716 0.517 0.277 0.085 0.02  0.011 0.008 0.01  0.01  0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.01  -0.001],1
565,[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.01  0.01  0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.011 -0.001],1
566,[0.722 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.01  0.002],[ 0.717  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.007 -0.001],1
567,[ 0.719  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],[ 0.717  0.516  0.277  0.085  0.02   0.009  0.009  0.01   0.009 -0.001],1
568,[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.011  0.01  -0.001],[ 0.719  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.01  -0.001],0
569,[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.009 0.001],1
570,[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.011  0.007 -0.001],[ 0.717  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],0
571,[0.716 0.517 0.277 0.085 0.02  0.01  0.009 0.011 0.007 0.001],[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.01  0.01  0.   ],0
572,[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.007 0.008 0.001],[ 0.717  0.517  0.276  0.086  0.02   0.011  0.008  0.006  0.007 -0.   ],1
573,[0.716 0.517 0.277 0.086 0.02  0.01  0.008 0.007 0.008 0.001],[0.716 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],1
574,[ 0.719  0.516  0.277  0.085  0.02   0.011  0.008  0.01   0.007 -0.001],[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.01  0.001],0
575,[ 0.717  0.517  0.276  0.085  0.02   0.011  0.009  0.011  0.007 -0.001],[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.007 0.007 0.001],1
576,[ 0.716  0.517  0.276  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.01  0.01  0.001],1
577,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.008 -0.001],[ 0.717  0.516  0.277  0.085  0.02   0.011  0.009  0.01   0.009 -0.001],0
578,[ 0.719  0.516  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],[0.716 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.01  0.   ],1
579,[0.716 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.01  -0.001],1
580,[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.007 0.   ],[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],1
581,[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.01   0.01  -0.   ],[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.   ],0
582,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.008 0.001],0
583,[0.717 0.517 0.276 0.086 0.02  0.011 0.008 0.011 0.007 0.   ],[0.719 0.517 0.277 0.085 0.02  0.011 0.008 0.01  0.007 0.   ],0
584,[ 0.716  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.002],[ 0.717  0.517  0.276  0.085  0.02   0.011  0.009  0.012  0.007 -0.   ],0
585,[ 0.716  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.01  0.001],1
586,[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.002],[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.01  0.01  0.001],1
587,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.01  0.007 0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.012  0.01  -0.001],0
588,[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.012 0.01  0.001],[0.716 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.008 0.001],1
589,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.01   0.007 -0.   ],[0.716 0.517 0.276 0.085 0.02  0.011 0.009 0.012 0.01  0.001],0
590,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.011 -0.001],[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.009 0.01  0.001],0
591,[0.715 0.517 0.277 0.086 0.02  0.01  0.009 0.01  0.01  0.001],[ 0.719  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.008 -0.   ],0
592,[0.72  0.517 0.277 0.085 0.02  0.011 0.008 0.011 0.007 0.001],[ 0.717  0.517  0.277  0.085  0.02   0.011  0.008  0.013  0.007 -0.001],1
593,[0.716 0.517 0.277 0.085 0.02  0.01  0.008 0.01  0.007 0.001],[ 0.718  0.517  0.277  0.085  0.02   0.01   0.009  0.01   0.01  -0.   ],0
594,[ 0.72   0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.012 0.01  0.001],1
595,[ 0.719  0.517  0.276  0.085  0.02   0.01   0.009  0.011  0.008 -0.001],[0.716 0.517 0.277 0.086 0.02  0.01  0.008 0.008 0.008 0.001],1
596,[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.007 0.001],[0.716 0.517 0.277 0.085 0.02  0.011 0.009 0.01  0.01  0.001],0
597,[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.01  0.007 0.   ],[ 0.717  0.517  0.276  0.086  0.02   0.01   0.008  0.011  0.007 -0.001],0
598,[ 0.72   0.517  0.277  0.085  0.02   0.011  0.008  0.009  0.007 -0.001],[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],0
599,[0.716 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.01  0.001],[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.01  0.   ],0
600,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.01   0.01  -0.001],[ 0.717  0.517  0.276  0.085  0.02   0.011  0.008  0.012  0.007 -0.   ],0
601,[ 0.716  0.517  0.276  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[0.716 0.517 0.277 0.086 0.02  0.01  0.008 0.007 0.008 0.001],1
602,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.011 -0.001],[ 0.719  0.516  0.276  0.086  0.02   0.011  0.008  0.011  0.008 -0.001],0
603,[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.007 0.008 0.001],[ 0.717  0.517  0.277  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],0
604,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.009 0.01  0.001],[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.002],0
605,[ 0.719  0.517  0.277  0.087  0.02   0.011  0.008  0.01   0.011 -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.01  -0.001],1
606,[0.719 0.517 0.277 0.085 0.02  0.011 0.008 0.01  0.007 0.   ],[ 0.717  0.516  0.277  0.085  0.02   0.011  0.009  0.01   0.009 -0.001],1
607,[ 0.716  0.517  0.276  0.086  0.02   0.011  0.009  0.012  0.01  -0.001],[ 0.72   0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],0
608,[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.011  0.01  -0.001],[ 0.719  0.516  0.277  0.085  0.02   0.011  0.008  0.01   0.007 -0.001],1
609,[ 0.717  0.517  0.277  0.085  0.02   0.011  0.008  0.013  0.007 -0.001],[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],0
610,[ 0.717  0.517  0.276  0.085  0.02   0.011  0.009  0.012  0.007 -0.   ],[0.716 0.517 0.277 0.085 0.02  0.01  0.008 0.01  0.007 0.001],1
611,[0.722 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.01  0.002],[0.716 0.517 0.277 0.085 0.02  0.011 0.009 0.01  0.01  0.001],1
612,[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.01  0.   ],1
613,[ 0.716  0.517  0.278  0.084  0.02   0.011  0.008  0.01   0.01  -0.001],[0.72  0.517 0.277 0.085 0.02  0.011 0.008 0.011 0.007 0.001],0
614,[0.716 0.517 0.276 0.086 0.02  0.01  0.009 0.01  0.008 0.001],[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],1
615,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.011 -0.001],[ 0.719  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.008 -0.   ],0
616,[0.716 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],[ 0.719  0.516  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],0
617,[0.717 0.517 0.276 0.086 0.02  0.011 0.008 0.011 0.007 0.   ],[0.716 0.517 0.277 0.085 0.02  0.011 0.008 0.01  0.01  0.   ],1
618,[ 0.716  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.001],[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.01  0.01  0.001],1
619,[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.01  0.001],[ 0.717  0.517  0.276  0.086  0.02   0.011  0.008  0.006  0.007 -0.   ],1
620,[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.011  0.007 -0.001],[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],1
621,[0.716 0.517 0.277 0.085 0.02  0.01  0.009 0.011 0.007 0.001],[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.007 0.   ],0
622,[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.007 0.001],[ 0.716  0.517  0.277  0.085  0.02   0.01   0.009  0.01   0.01  -0.   ],0
623,[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.009 0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.01   0.007 -0.   ],1
624,[0.716 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.01  0.001],[ 0.719  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.01  -0.001],0
625,[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.008 0.001],[ 0.719  0.516  0.277  0.085  0.02   0.011  0.009  0.011  0.008 -0.001],0
626,[0.721 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.01  0.002],[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.01  0.01  0.001],1
627,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.01  -0.001],[ 0.717  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],0
628,[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.   ],[ 0.72   0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.007 -0.001],1
629,[ 0.717  0.516  0.277  0.085  0.02   0.009  0.009  0.01   0.009 -0.001],[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.01  0.007 0.   ],1
630,[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.012 0.01  0.001],[ 0.717  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.011 -0.001],0
631,[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.007 0.007 0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.01  -0.001],0
632,[ 0.716  0.517  0.276  0.087  0.02   0.011  0.009  0.012  0.01  -0.001],[0.715 0.517 0.277 0.086 0.02  0.01  0.009 0.01  0.01  0.001],1
633,[ 0.717  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.007 -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.008 -0.   ],1
634,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.008 -0.001],[ 0.716  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.008 -0.002],0
635,[0.716 0.517 0.276 0.085 0.02  0.011 0.009 0.012 0.01  0.001],[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.01  0.01  0.   ],0
636,[0.716 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.008 0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],1
637,[ 0.716  0.517  0.276  0.086  0.02   0.01   0.008  0.011  0.007 -0.001],[0.716 0.517 0.276 0.085 0.02  0.01  0.009 0.01  0.01  0.001],0
638,[ 0.718  0.517  0.277  0.085  0.02   0.01   0.009  0.01   0.01  -0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.011  0.01  -0.001],1
