,source,target,label
862,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.012 0.01  0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.013  0.007 -0.003],1
863,[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.007 -0.001],[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.012  0.008 -0.   ],0
864,[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.012  0.011 -0.001],[0.716 0.516 0.277 0.086 0.02  0.011 0.009 0.01  0.012 0.001],0
865,[ 0.715  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.011 0.   ],1
866,[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.01   0.01  -0.   ],[ 0.715  0.517  0.276  0.085  0.02   0.011  0.008  0.01   0.01  -0.   ],1
867,[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.007 0.008 0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.013  0.007 -0.003],1
868,[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.006 0.001],[0.715 0.517 0.276 0.086 0.02  0.011 0.008 0.01  0.007 0.001],1
869,[0.715 0.517 0.275 0.086 0.02  0.01  0.008 0.01  0.01  0.001],[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.007 0.001],0
870,[ 0.715  0.517  0.275  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[ 0.716  0.516  0.276  0.085  0.02   0.01   0.008  0.007  0.01  -0.   ],1
871,[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.013  0.008 -0.   ],[ 0.715  0.517  0.277  0.086  0.02   0.01   0.008  0.01   0.007 -0.001],0
872,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.007 0.008 0.001],[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],0
873,[ 0.716  0.516  0.277  0.086  0.02   0.011  0.009  0.01   0.009 -0.   ],[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.008 0.001],1
874,[0.715 0.517 0.276 0.086 0.02  0.011 0.009 0.01  0.006 0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.008 0.   ],0
875,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.011 -0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.01  0.001],1
876,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.007 -0.   ],[0.716 0.517 0.276 0.085 0.02  0.011 0.009 0.01  0.006 0.004],1
877,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.007 0.   ],[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],1
878,[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.01   0.007 -0.001],[0.715 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],0
879,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.007 0.008 0.001],0
880,[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.009  0.007 -0.   ],[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.007 0.   ],0
881,[0.715 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],0
882,[ 0.715  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.01  -0.   ],[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.011 -0.001],1
883,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.008 0.   ],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.01  0.   ],0
884,[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.008 -0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.009 0.007 0.01  0.001],1
885,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.012 0.007 0.   ],[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.012 0.007 0.   ],0
886,[0.716 0.517 0.277 0.085 0.02  0.01  0.008 0.007 0.007 0.001],[0.716 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],0
887,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.003],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.007 0.   ],1
888,[0.716 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.008 0.001],[0.715 0.517 0.275 0.086 0.02  0.011 0.008 0.012 0.01  0.001],1
889,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.01  0.001],[0.715 0.516 0.277 0.086 0.02  0.011 0.009 0.01  0.012 0.001],1
890,[ 0.715  0.517  0.277  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[0.716 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.007 0.001],1
891,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.008 -0.   ],[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.007 0.01  0.001],1
892,[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.008 0.002],[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.01   0.01  -0.001],1
893,[0.715 0.517 0.276 0.086 0.02  0.011 0.008 0.007 0.01  0.001],[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.01   0.008 -0.001],0
894,[0.715 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.008 0.001],[0.715 0.517 0.277 0.086 0.02  0.01  0.008 0.01  0.008 0.   ],0
895,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.009 0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.01  -0.001],0
896,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.001],[0.716 0.517 0.276 0.086 0.02  0.01  0.008 0.007 0.008 0.001],0
897,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.01   0.007 -0.   ],[0.715 0.517 0.277 0.085 0.02  0.01  0.008 0.01  0.007 0.001],1
898,[0.715 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.01  0.   ],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.008 0.001],1
899,[ 0.716  0.516  0.276  0.085  0.02   0.01   0.009  0.007  0.01  -0.   ],[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.007 0.007 0.001],0
900,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.01  0.001],[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.011 -0.001],0
901,[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.01   0.007 -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.007  0.008 -0.   ],0
902,[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.007 0.008 0.001],[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.012  0.011 -0.001],1
903,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.01   0.007 -0.   ],[0.715 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],1
904,[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.007  0.008 -0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.013  0.007 -0.003],0
905,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.008 0.   ],[0.715 0.517 0.276 0.086 0.02  0.011 0.008 0.01  0.007 0.001],1
906,[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.012 0.007 0.   ],[ 0.716  0.516  0.276  0.085  0.02   0.01   0.008  0.007  0.01  -0.   ],1
907,[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.007 0.007 0.001],[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.003],1
908,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.008 -0.   ],[0.715 0.517 0.277 0.086 0.02  0.01  0.008 0.01  0.008 0.   ],1
909,[ 0.716  0.517  0.276  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],1
910,[0.722 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.01  0.002],[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.007 -0.001],1
911,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.01  -0.001],[0.715 0.517 0.277 0.085 0.02  0.01  0.008 0.01  0.007 0.001],1
912,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.007 0.008 0.001],[ 0.715  0.517  0.277  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],0
913,[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.01   0.008 -0.001],[0.715 0.517 0.275 0.086 0.02  0.011 0.008 0.012 0.01  0.001],1
914,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.007 0.01  0.001],[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.007 0.008 0.001],0
915,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.012 0.01  0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],0
916,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.011 -0.001],[0.715 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.01  0.   ],1
917,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.007 0.   ],[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],0
918,[0.715 0.517 0.276 0.086 0.02  0.011 0.009 0.01  0.006 0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.013  0.007 -0.003],0
919,[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.008 -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.007 -0.   ],0
920,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.008 0.001],[0.715 0.517 0.275 0.086 0.02  0.01  0.008 0.01  0.01  0.001],1
921,[0.715 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.01  0.001],[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.012 0.007 0.   ],1
922,[ 0.715  0.517  0.277  0.086  0.02   0.01   0.008  0.01   0.007 -0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.008 0.01  0.001],1
923,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.011 0.   ],[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.01  0.001],0
924,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.012  0.007 -0.   ],0
925,[0.715 0.517 0.277 0.086 0.02  0.011 0.008 0.01  0.008 0.001],[ 0.715  0.517  0.276  0.085  0.02   0.011  0.008  0.01   0.01  -0.   ],1
926,[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.008 0.001],[0.715 0.517 0.277 0.085 0.02  0.01  0.009 0.01  0.01  0.001],1
927,[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],[0.716 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.008 0.001],1
928,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.01  0.   ],[0.716 0.517 0.276 0.085 0.02  0.011 0.009 0.01  0.006 0.004],1
929,[ 0.715  0.517  0.275  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[0.716 0.517 0.277 0.085 0.02  0.01  0.008 0.007 0.007 0.001],0
930,[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.01   0.01  -0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.009 0.007 0.01  0.001],1
931,[0.716 0.517 0.276 0.086 0.02  0.01  0.008 0.007 0.008 0.001],[ 0.716  0.516  0.276  0.085  0.02   0.01   0.009  0.007  0.01  -0.   ],1
932,[0.715 0.516 0.277 0.086 0.02  0.011 0.009 0.01  0.012 0.001],[ 0.716  0.516  0.276  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],0
933,[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.012  0.008 -0.   ],[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.013  0.008 -0.   ],1
934,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.012  0.01  -0.001],[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.008 0.001],1
935,[0.715 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.008 0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.01  0.   ],0
936,[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.012 0.007 0.001],[0.715 0.517 0.276 0.086 0.02  0.011 0.008 0.007 0.01  0.001],1
937,[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.006 0.001],[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.01   0.01  -0.   ],0
938,[ 0.715  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],[0.715 0.517 0.277 0.085 0.02  0.01  0.008 0.012 0.007 0.   ],1
939,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.008 0.   ],[ 0.716  0.517  0.276  0.086  0.02   0.011  0.008  0.007  0.008 -0.   ],0
940,[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.007 0.001],[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.008  0.007 -0.   ],1
941,[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.009  0.007 -0.   ],1
942,[0.716 0.516 0.277 0.086 0.02  0.011 0.009 0.01  0.012 0.001],[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.007 0.   ],1
943,[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.007 0.   ],[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.01   0.008 -0.   ],1
944,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.01  0.007 0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.009 0.001],1
945,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.007 0.008 0.001],[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],1
946,[0.716 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.007 0.001],[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.007 -0.001],1
947,[0.716 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],[ 0.715  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.01  -0.   ],1
948,[0.715 0.517 0.276 0.085 0.02  0.012 0.008 0.011 0.01  0.   ],[0.715 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],1
949,[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.008 0.002],[ 0.716  0.516  0.277  0.086  0.02   0.011  0.009  0.01   0.009 -0.   ],0
950,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.012 0.007 0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.01  -0.001],0
951,[0.716 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.007 0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.007  0.008 -0.   ],0
952,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],0
953,[0.715 0.517 0.277 0.086 0.02  0.011 0.008 0.01  0.008 0.001],[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],1
954,[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.007 -0.001],[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.007 0.008 0.001],0
955,[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],[0.715 0.517 0.277 0.085 0.02  0.01  0.008 0.012 0.007 0.   ],0
956,[0.715 0.517 0.276 0.086 0.02  0.011 0.009 0.01  0.006 0.001],[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.01   0.01  -0.001],0
957,[ 0.715  0.517  0.277  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[ 0.716  0.516  0.276  0.085  0.02   0.01   0.009  0.007  0.01  -0.   ],1
958,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.01   0.007 -0.   ],[0.715 0.517 0.276 0.085 0.02  0.01  0.009 0.007 0.01  0.001],1
959,[0.715 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.008 0.001],1
960,[ 0.715  0.517  0.277  0.086  0.02   0.01   0.008  0.01   0.007 -0.001],[0.716 0.517 0.276 0.086 0.02  0.01  0.008 0.007 0.008 0.001],0
961,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.008 0.   ],[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.008  0.007 -0.   ],1
962,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.009 0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.008 0.01  0.001],1
963,[ 0.716  0.517  0.276  0.086  0.02   0.011  0.008  0.007  0.008 -0.   ],[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.006 0.001],1
964,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.003],[0.716 0.516 0.277 0.086 0.02  0.011 0.009 0.01  0.012 0.001],0
965,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.013  0.007 -0.003],[0.715 0.517 0.276 0.086 0.02  0.011 0.008 0.01  0.007 0.001],0
966,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.001],[0.715 0.517 0.277 0.085 0.02  0.01  0.008 0.01  0.007 0.001],1
967,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.007 -0.   ],[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.012 0.007 0.001],1
968,[0.716 0.517 0.276 0.085 0.02  0.011 0.009 0.01  0.006 0.004],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.012  0.007 -0.   ],0
969,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.012 0.01  0.001],[ 0.716  0.516  0.276  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],1
970,[ 0.719  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.009  0.007 -0.   ],1
971,[0.715 0.517 0.276 0.086 0.02  0.011 0.008 0.007 0.01  0.001],[0.715 0.517 0.277 0.086 0.02  0.01  0.008 0.01  0.008 0.   ],0
972,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.007 0.008 0.001],[0.715 0.517 0.275 0.086 0.02  0.011 0.008 0.012 0.01  0.001],1
973,[ 0.716  0.516  0.277  0.086  0.02   0.011  0.009  0.01   0.009 -0.   ],[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.01  0.007 0.001],0
974,[ 0.716  0.516  0.276  0.085  0.02   0.01   0.008  0.007  0.01  -0.   ],[0.716 0.517 0.277 0.086 0.02  0.011 0.009 0.007 0.008 0.001],0
975,[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.011 -0.001],[0.715 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],1
976,[0.716 0.517 0.277 0.085 0.02  0.01  0.008 0.007 0.007 0.001],[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.012 0.007 0.   ],1
977,[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.007 0.   ],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.007 0.   ],1
978,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.01  0.   ],[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.01   0.008 -0.001],0
979,[0.715 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.01  0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.008  0.013  0.007 -0.003],1
980,[0.716 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],[ 0.715  0.517  0.277  0.085  0.02   0.011  0.008  0.011  0.008 -0.001],1
981,[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.008 0.002],[0.715 0.516 0.277 0.086 0.02  0.011 0.009 0.01  0.012 0.001],1
982,[ 0.715  0.517  0.275  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[0.722 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.01  0.002],0
983,[ 0.716  0.517  0.276  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[0.715 0.517 0.277 0.085 0.02  0.01  0.009 0.01  0.01  0.001],1
984,[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.007 0.001],[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.012  0.008 -0.   ],1
985,[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.01   0.007 -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.012  0.01  -0.001],0
986,[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.008 0.001],[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.008 -0.001],1
987,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.007 0.008 0.001],1
988,[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.012  0.011 -0.001],[0.715 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.008 0.001],1
989,[0.715 0.517 0.276 0.085 0.02  0.012 0.008 0.011 0.01  0.   ],[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.007 0.01  0.001],1
990,[ 0.715  0.517  0.276  0.085  0.02   0.011  0.008  0.01   0.01  -0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.008 -0.   ],0
991,[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.01   0.01  -0.   ],[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.01   0.008 -0.   ],1
992,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.008 0.   ],[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.007 0.007 0.001],0
993,[0.715 0.517 0.275 0.086 0.02  0.01  0.008 0.01  0.01  0.001],[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.01  0.001],0
994,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.01  0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.009 0.012 0.01  0.001],0
995,[0.716 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.008 0.001],[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.007 0.   ],1
996,[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.007  0.008 -0.   ],[0.716 0.517 0.276 0.085 0.02  0.011 0.008 0.012 0.008 0.001],0
997,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.01  0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.011 -0.001],0
998,[ 0.715  0.517  0.277  0.085  0.02   0.011  0.008  0.01   0.01  -0.   ],[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.013  0.008 -0.   ],1
999,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.011 0.   ],[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.007 -0.001],1
1000,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.003],[0.716 0.516 0.277 0.086 0.02  0.011 0.009 0.01  0.012 0.001],0
1001,[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.011 -0.001],[0.715 0.517 0.275 0.086 0.02  0.01  0.008 0.01  0.01  0.001],1
1002,[0.716 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.008 0.001],[ 0.716  0.516  0.277  0.086  0.02   0.011  0.009  0.01   0.009 -0.   ],1
1003,[ 0.715  0.517  0.277  0.086  0.02   0.011  0.008  0.01   0.01  -0.001],[0.716 0.517 0.276 0.086 0.02  0.011 0.009 0.007 0.007 0.001],1
1004,[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.012 0.007 0.   ],[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.012 0.01  0.001],1
1005,[ 0.715  0.517  0.277  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],[0.716 0.517 0.277 0.086 0.02  0.01  0.009 0.007 0.007 0.001],0
1006,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.01  -0.001],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.013  0.007 -0.003],1
1007,[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.008 -0.001],[ 0.715  0.517  0.276  0.086  0.02   0.01   0.008  0.01   0.007 -0.001],1
1008,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.007 -0.   ],[0.715 0.517 0.276 0.086 0.02  0.011 0.008 0.008 0.008 0.001],1
1009,[0.716 0.517 0.276 0.086 0.02  0.011 0.008 0.007 0.008 0.001],[0.717 0.517 0.276 0.085 0.02  0.01  0.008 0.011 0.007 0.   ],0
1010,[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.011  0.007 -0.001],[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.01  0.009 0.001],0
1011,[0.715 0.517 0.277 0.086 0.02  0.011 0.009 0.01  0.007 0.001],[0.715 0.517 0.277 0.086 0.02  0.011 0.008 0.007 0.008 0.001],1
1012,[ 0.715  0.517  0.276  0.085  0.02   0.011  0.008  0.01   0.01  -0.   ],[ 0.716  0.516  0.276  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],1
1013,[0.715 0.517 0.276 0.085 0.02  0.01  0.008 0.012 0.011 0.   ],[ 0.715  0.517  0.276  0.085  0.02   0.01   0.008  0.01   0.007 -0.001],1
1014,[0.715 0.517 0.276 0.086 0.02  0.01  0.008 0.01  0.008 0.001],[ 0.715  0.517  0.276  0.086  0.02   0.011  0.008  0.012  0.008 -0.   ],1
1015,[0.715 0.517 0.276 0.085 0.02  0.012 0.008 0.011 0.01  0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.008  0.012  0.011 -0.001],0
1016,[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.007  0.008 -0.   ],[0.715 0.517 0.275 0.086 0.02  0.011 0.008 0.012 0.01  0.001],1
1017,[ 0.716  0.517  0.276  0.085  0.02   0.011  0.009  0.012  0.007 -0.   ],[ 0.716  0.517  0.276  0.085  0.02   0.01   0.009  0.012  0.007 -0.   ],0
